outcome,industry,occupation,n_obs,n_horizons,beta_H,cum_irf,abs_cum_irf,peak_beta,peak_abs,peak_horizon,sig_count90,sig_count68,sig_share90,sig_share68,peak_share,mean_abs_beta,median_abs_beta,mean_ci_width90,max_ci_width90,sign_switch_count,consecutive_sig90_max,rank_abs_cum_irf,rank_abs_cum_path,rank_peak_abs,rank_sig90,score_cutoff,candidate_score,candidate_type,robust_candidate
median,Energy intensive,Service,,37,0.05227581811662298,0.38290279711833775,0.8879804173469299,0.06558917182236082,0.06558917182236082,7,6,15,0.16216216216216217,0.40540540540540543,0.0738633088535053,0.023999470739106212,0.01770742596991545,0.08338847368057342,0.16927921475502072,22,2,0.95,0.9166666666666666,0.95,0.2,0.7733333333333332,0.8274999999999999,Strong Net Effect,true
median,Energy_intensive,High tech,,37,0.01849747226249391,0.1959203015865447,0.5569745401301331,0.05201225037577058,0.05201225037577058,17,7,15,0.1891891891891892,0.40540540540540543,0.09338353304913773,0.015053365949463052,0.012442748633675985,0.05173309495764682,0.08115627237114084,14,2,0.85,0.8333333333333334,0.85,0.36666666666666664,0.7733333333333332,0.7725,Sharp Peak Response,false
median,Energy intensive,High tech,,37,0.01849747226249391,0.1959203015865447,0.5569745401301331,0.05201225037577058,0.05201225037577058,17,7,15,0.1891891891891892,0.40540540540540543,0.09338353304913773,0.015053365949463052,0.012442748633675985,0.05173309495764682,0.08115627237114084,14,2,0.85,0.8333333333333334,0.85,0.36666666666666664,0.7733333333333332,0.7725,Sharp Peak Response,false
median,Manufacturing_Construction,Service,,37,0.0012827443886226043,0.12566456973844053,0.9243092484582559,0.060267912631183376,0.060267912631183376,15,7,17,0.1891891891891892,0.4594594594594595,0.06520319117406864,0.024981331039412316,0.02154878541840157,0.09313002377641619,0.17655070923599958,18,2,0.7333333333333333,0.95,0.8833333333333333,0.36666666666666664,0.7733333333333332,0.7733333333333332,Strong Net Effect,true
median,Manufacturing Construction,Service,,37,0.0012827443886226043,0.12566456973844053,0.9243092484582559,0.060267912631183376,0.060267912631183376,15,7,17,0.1891891891891892,0.4594594594594595,0.06520319117406864,0.024981331039412316,0.02154878541840157,0.09313002377641619,0.17655070923599958,18,2,0.7333333333333333,0.95,0.8833333333333333,0.36666666666666664,0.7733333333333332,0.7733333333333332,Strong Net Effect,true
median,Services,High tech,,74,-0.0007478531493213393,0.11222680538565906,0.26221475914361186,0.01224901256052384,0.01224901256052384,16,18,32,0.24324324324324326,0.43243243243243246,0.046713665548533075,0.0035434426911298902,0.002713135794971679,0.011021022139475657,0.013292647281077341,39,2,0.65,0.6333333333333333,0.43333333333333335,0.9166666666666666,0.7733333333333332,0.6416666666666666,Persistent Significant Response,false
unemployment,Manufacturing_Construction,Service,,37,0.007390848991817709,0.1797826483573551,0.1882863594400741,0.011469103943764837,0.011469103943764837,21,18,24,0.4864864864864865,0.6486486486486487,0.06091308992256079,0.005088820525407407,0.0042716330502287035,0.0117341180225403,0.019077274885783202,6,5,1.0,0.95,0.95,0.45,0.7435,0.8925,Strong Net Effect,true
unemployment,Manufacturing Construction,Service,,37,0.007390848991817709,0.1797826483573551,0.1882863594400741,0.011469103943764837,0.011469103943764837,21,18,24,0.4864864864864865,0.6486486486486487,0.06091308992256079,0.005088820525407407,0.0042716330502287035,0.0117341180225403,0.019077274885783202,6,5,1.0,0.95,0.95,0.45,0.7435,0.8925,Strong Net Effect,true
unemployment,Services,Sales,,74,0.002142283141051247,0.1692093387856034,0.1692093387856034,0.004431312754105016,0.004431312754105016,24,56,64,0.7567567567567568,0.8648648648648649,0.02618834625741141,0.0022866126862919377,0.002142283141051247,0.0036568999777423627,0.00466386467827596,0,15,0.9666666666666667,0.8666666666666667,0.45,0.9833333333333333,0.7435,0.8358333333333333,Strong Net Effect,true
unemployment,Trade,Sales,,74,0.0020551445841696997,0.1597286203357196,0.16529100471657523,0.005045856712146854,0.005045856712146854,24,54,64,0.7297297297297297,0.8648648648648649,0.030527110176376465,0.002233662225899665,0.0020823202745550093,0.0038970471330416296,0.007392027323876646,4,16,0.95,0.85,0.55,0.9666666666666667,0.7435,0.8424999999999999,Strong Net Effect,true
unemployment,Trade,Service,,74,-0.0003456801745518107,0.15843559981550406,0.18323538219254643,0.005013348064593317,0.005013348064593317,24,42,62,0.5675675675675675,0.8378378378378378,0.027360152851512144,0.0024761538134127894,0.0023553791555099633,0.006115510466351707,0.016161811453220477,11,7,0.9333333333333333,0.9166666666666666,0.5333333333333333,0.8666666666666667,0.7435,0.8383333333333333,Strong Net Effect,true
unemployment,Manufacturing_Construction,Farming/forestry/construction,,37,0.0009443729223583943,0.15134908820979123,0.16088163118684423,0.008753010918697526,0.008753010918697526,18,17,28,0.4594594594594595,0.7567567567567568,0.05440652766960064,0.004348152194239034,0.003982111418628147,0.010275074149645104,0.013594886424988874,2,7,0.9166666666666666,0.8333333333333334,0.85,0.35,0.7435,0.7933333333333333,Strong Net Effect,true
unemployment,Manufacturing Construction,Farming forestry construction,,37,0.0009443729223583943,0.15134908820979123,0.16088163118684423,0.008753010918697526,0.008753010918697526,18,17,28,0.4594594594594595,0.7567567567567568,0.05440652766960064,0.004348152194239034,0.003982111418628147,0.010275074149645104,0.013594886424988874,2,7,0.9166666666666666,0.8333333333333334,0.85,0.35,0.7435,0.7933333333333333,Strong Net Effect,true
unemployment,Services,Service,,74,0.0009531639672663904,0.14802858013114328,0.15319260881063446,0.00416285474008969,0.00416285474008969,24,46,58,0.6216216216216216,0.7837837837837838,0.02717399209015043,0.0020701703893328976,0.002048637932118382,0.004086967655274644,0.00875365732553256,4,15,0.8833333333333333,0.7833333333333333,0.31666666666666665,0.9,0.7435,0.7425,Persistent Significant Response,false
unemployment,Trade,Administrative support,,74,0.0017391639318135319,0.14179086314305972,0.15534943220826292,0.004352494518187945,0.004352494518187945,29,50,62,0.6756756756756757,0.8378378378378378,0.028017447224093807,0.002099316651463013,0.001960316870862287,0.003789549088756425,0.005207746407054928,4,16,0.8666666666666667,0.8,0.43333333333333335,0.9333333333333333,0.7435,0.77,Strong Net Effect,true
unemployment,Energy_intensive,Service,,37,0.004511810358261769,0.14006829104390078,0.17097233861980365,0.011466292694141502,0.011466292694141502,15,16,23,0.43243243243243246,0.6216216216216216,0.06706519187082914,0.0046208740167514506,0.003412723166889149,0.013608138866813542,0.028263548920991564,8,6,0.85,0.9,0.9166666666666666,0.2833333333333333,0.7435,0.7933333333333333,Strong Net Effect,true
